date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:40:56	3333/3333	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:40:56%20GMT	https://static.wixstatic.com/media/51c67e_e1ecfe06dd0e4e149f2accbce9f3f435~mv2.jpg/v1/fill/w_147,h_143,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_e1ecfe06dd0e4e149f2accbce9f3f435~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_e1ecfe06dd0e4e149f2accbce9f3f435_mv2.jpg/v1/fill/w_147,h_143,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_e1ecfe06dd0e4e149f2accbce9f3f435_mv2.jpg	(from https://www.freak.pe/tienda)
12:40:56	1460245/1460245	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:40:55%20GMT	https://www.freak.pe/product-page/vampire-croptop	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/vampire-croptop.html	(from https://www.freak.pe/tienda)
12:40:56	6246/6246	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:40:56%20GMT	https://static.wixstatic.com/media/51c67e_554f5186b1dc42b9b4ca60b4bfc17ebd~mv2.jpeg/v1/fill/w_147,h_261,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_554f5186b1dc42b9b4ca60b4bfc17ebd~mv2.jpeg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_554f5186b1dc42b9b4ca60b4bfc17ebd_mv2.jpeg/v1/fill/w_147,h_261,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_554f5186b1dc42b9b4ca60b4bfc17ebd_mv2.jpg	(from https://www.freak.pe/tienda)
12:40:56	1472276/1472276	---MCZ	200	added ('OK')	text/html	etag:W/%22e1696534ac1e20f7f4102db621b654ed%22	https://www.freak.pe/product-page/tarot-gloves-1	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/tarot-gloves-1.html	(from https://www.freak.pe/tienda)
12:40:57	3895/3895	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:40:57%20GMT	https://static.wixstatic.com/media/51c67e_84959f7b3b934e1ab7e457440668fbca~mv2.jpg/v1/fill/w_147,h_196,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_84959f7b3b934e1ab7e457440668fbca~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_84959f7b3b934e1ab7e457440668fbca_mv2.jpg/v1/fill/w_147,h_196,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_84959f7b3b934e1ab7e457440668fbca_mv2.jpg	(from https://www.freak.pe/tienda)
12:40:57	3368/3368	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:40:57%20GMT	https://static.wixstatic.com/media/51c67e_54faa43e74bb44c18dd914c0eba342b9~mv2.jpg/v1/fill/w_147,h_196,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_54faa43e74bb44c18dd914c0eba342b9~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_54faa43e74bb44c18dd914c0eba342b9_mv2.jpg/v1/fill/w_147,h_196,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_54faa43e74bb44c18dd914c0eba342b9_mv2.jpg	(from https://www.freak.pe/tienda)
12:40:58	1470517/1470517	---MCZ	200	added ('OK')	text/html	etag:W/%221e717cca3cdf51319ba87a3b81dc50fd%22	https://www.freak.pe/product-page/shinny-black-duo	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/shinny-black-duo.html	(from https://www.freak.pe/tienda)
12:40:58	4954/4954	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:40:58%20GMT	https://static.wixstatic.com/media/51c67e_2950f06900fb4c6e9b36fbe4d243bf2a~mv2.jpg/v1/fill/w_147,h_196,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_2950f06900fb4c6e9b36fbe4d243bf2a~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_2950f06900fb4c6e9b36fbe4d243bf2a_mv2.jpg/v1/fill/w_147,h_196,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_2950f06900fb4c6e9b36fbe4d243bf2a_mv2.jpg	(from https://www.freak.pe/tienda)
12:40:58	2413/2413	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:40:58%20GMT	https://static.wixstatic.com/media/51c67e_62f3c869b2c94b739e1318812cecd95b~mv2.jpeg/v1/fill/w_147,h_132,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_62f3c869b2c94b739e1318812cecd95b~mv2.jpeg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_62f3c869b2c94b739e1318812cecd95b_mv2.jpeg/v1/fill/w_147,h_132,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_62f3c869b2c94b739e1318812cecd95b_mv2.jpg	(from https://www.freak.pe/tienda)
12:41:00	2994/2994	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:00%20GMT	https://static.wixstatic.com/media/51c67e_bb7f32b3dd2640efbe436b5eb056893b~mv2.jpg/v1/fill/w_136,h_154,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_bb7f32b3dd2640efbe436b5eb056893b~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_bb7f32b3dd2640efbe436b5eb056893b_mv2.jpg/v1/fill/w_136,h_154,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_bb7f32b3dd2640efbe436b5eb056893b_mv2.jpg	(from https://www.freak.pe/tienda)
12:41:00	1465947/1465947	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:40:59%20GMT	https://www.freak.pe/product-page/narva-silver-corset	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/narva-silver-corset.html	(from https://www.freak.pe/tienda)
12:41:00	2990/2990	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:00%20GMT	https://static.wixstatic.com/media/51c67e_5872161617a14253b80698a27fbf47c5~mv2.jpg/v1/fill/w_136,h_154,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_5872161617a14253b80698a27fbf47c5~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_5872161617a14253b80698a27fbf47c5_mv2.jpg/v1/fill/w_136,h_154,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_5872161617a14253b80698a27fbf47c5_mv2.jpg	(from https://www.freak.pe/tienda)
12:41:02	2749/2749	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:02%20GMT	https://static.wixstatic.com/media/51c67e_266f43a1216a4a18b9b0ef65f8f7ecf5~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_266f43a1216a4a18b9b0ef65f8f7ecf5~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_266f43a1216a4a18b9b0ef65f8f7ecf5_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_266f43a1216a4a18b9b0ef65f8f7ecf5_mv2.jpg	(from https://www.freak.pe/tienda)
12:41:02	1473229/1473229	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:41:01%20GMT	https://www.freak.pe/product-page/locally-hated	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/locally-hated.html	(from https://www.freak.pe/tienda)
12:41:02	4661/4661	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:02%20GMT	https://static.wixstatic.com/media/51c67e_4172b618bbf24c82b8f54fbae4564156~mv2.jpg/v1/fill/w_147,h_143,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_4172b618bbf24c82b8f54fbae4564156~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_4172b618bbf24c82b8f54fbae4564156_mv2.jpg/v1/fill/w_147,h_143,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_4172b618bbf24c82b8f54fbae4564156_mv2.jpg	(from https://www.freak.pe/tienda)
12:41:04	4520/4520	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:03%20GMT	https://static.wixstatic.com/media/51c67e_67d9143bf35b45ddaea699e62e5fd8b3~mv2.jpg/v1/fill/w_147,h_195,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_67d9143bf35b45ddaea699e62e5fd8b3~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_67d9143bf35b45ddaea699e62e5fd8b3_mv2.jpg/v1/fill/w_147,h_195,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_67d9143bf35b45ddaea699e62e5fd8b3_mv2.jpg	(from https://www.freak.pe/tienda)
12:41:04	1466435/1466435	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:41:03%20GMT	https://www.freak.pe/product-page/wants-me-tee	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/wants-me-tee.html	(from https://www.freak.pe/tienda)
12:41:04	11471/11471	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2017:41:04%20GMT	https://static.wixstatic.com/media/51c67e_94dec6fe3393429ba7144c5fd83cd11c~mv2.png/v1/fill/w_73,h_69,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_94dec6fe3393429ba7144c5fd83cd11c~mv2.png	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_94dec6fe3393429ba7144c5fd83cd11c_mv2.png/v1/fill/w_73,h_69,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_94dec6fe3393429ba7144c5fd83cd11c_mv2.png	(from https://www.freak.pe/tienda)
12:41:06	1467044/1467044	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:41:05%20GMT	https://www.freak.pe/product-page/fight-tee	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/fight-tee.html	(from https://www.freak.pe/tienda)
12:41:06	4241/4241	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:06%20GMT	https://static.wixstatic.com/media/51c67e_a367fa6e73b04029966ebf4272253f5d~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_a367fa6e73b04029966ebf4272253f5d~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_a367fa6e73b04029966ebf4272253f5d_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_a367fa6e73b04029966ebf4272253f5d_mv2.jpg	(from https://www.freak.pe/tienda)
12:41:06	4548/4548	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:06%20GMT	https://static.wixstatic.com/media/51c67e_32e5a1ff376345ed836d4eda9094ad16~mv2.jpg/v1/fill/w_147,h_169,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_32e5a1ff376345ed836d4eda9094ad16~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_32e5a1ff376345ed836d4eda9094ad16_mv2.jpg/v1/fill/w_147,h_169,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_32e5a1ff376345ed836d4eda9094ad16_mv2.jpg	(from https://www.freak.pe/tienda)
12:41:08	3835/3835	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:08%20GMT	https://static.wixstatic.com/media/51c67e_480b2ee74f2e44a38841824215af1d4c~mv2.jpg/v1/fill/w_147,h_169,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_480b2ee74f2e44a38841824215af1d4c~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_480b2ee74f2e44a38841824215af1d4c_mv2.jpg/v1/fill/w_147,h_169,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_480b2ee74f2e44a38841824215af1d4c_mv2.jpg	(from https://www.freak.pe/tienda)
12:41:08	4517/4517	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:08%20GMT	https://static.wixstatic.com/media/51c67e_161b6b9bf9274aceb1c991c99a6d4ca4~mv2.jpg/v1/fill/w_147,h_192,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_161b6b9bf9274aceb1c991c99a6d4ca4~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_161b6b9bf9274aceb1c991c99a6d4ca4_mv2.jpg/v1/fill/w_147,h_192,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_161b6b9bf9274aceb1c991c99a6d4ca4_mv2.jpg	(from https://www.freak.pe/tienda)
12:41:09	1466383/1466383	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:41:07%20GMT	https://www.freak.pe/product-page/silver-galaxy-tee	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/silver-galaxy-tee.html	(from https://www.freak.pe/tienda)
12:41:10	4852/4852	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2017:41:10%20GMT	https://static.wixstatic.com/media/51c67e_925e081b69df4d3bb5486375290195b8~mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_925e081b69df4d3bb5486375290195b8~mv2.png	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_925e081b69df4d3bb5486375290195b8_mv2.png/v1/fill/w_49,h_49,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_925e081b69df4d3bb5486375290195b8_mv2.png	(from https://www.freak.pe/tienda)
12:41:10	1467815/1467815	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:41:09%20GMT	https://www.freak.pe/product-page/i-3-tank-top	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/i-3-tank-top.html	(from https://www.freak.pe/tienda)
12:41:10	10986/10986	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2017:41:10%20GMT	https://static.wixstatic.com/media/51c67e_bc266a5f4c974dd8a89d5c99f75beb4a~mv2.png/v1/fill/w_78,h_82,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_bc266a5f4c974dd8a89d5c99f75beb4a~mv2.png	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_bc266a5f4c974dd8a89d5c99f75beb4a_mv2.png/v1/fill/w_78,h_82,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_bc266a5f4c974dd8a89d5c99f75beb4a_mv2.png	(from https://www.freak.pe/tienda)
12:41:12	12706/12706	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2017:41:12%20GMT	https://static.wixstatic.com/media/51c67e_aac859a45ef340b4b5d0feda5ae6f067~mv2.png/v1/fill/w_79,h_85,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_aac859a45ef340b4b5d0feda5ae6f067~mv2.png	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_aac859a45ef340b4b5d0feda5ae6f067_mv2.png/v1/fill/w_79,h_85,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_aac859a45ef340b4b5d0feda5ae6f067_mv2.png	(from https://www.freak.pe/tienda)
12:41:12	1465497/1465497	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:41:11%20GMT	https://www.freak.pe/product-page/vampire-x-perlaintensa	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/vampire-x-perlaintensa.html	(from https://www.freak.pe/tienda)
12:41:13	1463320/1463320	---MCZ	200	added ('OK')	text/html	etag:W/%22882afca40c3ad6ac83c8d7f8525065ad%22	https://www.freak.pe/product-page/star-long-top	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/star-long-top.html	(from https://www.freak.pe/tienda)
12:41:13	13024/13024	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2017:41:13%20GMT	https://static.wixstatic.com/media/51c67e_de0552fe07434318b66fb0a886a0f03e~mv2.png/v1/fill/w_80,h_90,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_de0552fe07434318b66fb0a886a0f03e~mv2.png	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_de0552fe07434318b66fb0a886a0f03e_mv2.png/v1/fill/w_80,h_90,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_de0552fe07434318b66fb0a886a0f03e_mv2.png	(from https://www.freak.pe/tienda)
12:41:13	13173/13173	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2017:41:13%20GMT	https://static.wixstatic.com/media/51c67e_458fefe7a2c54d79a4644e7168b23ca6~mv2.png/v1/fill/w_79,h_99,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_458fefe7a2c54d79a4644e7168b23ca6~mv2.png	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_458fefe7a2c54d79a4644e7168b23ca6_mv2.png/v1/fill/w_79,h_99,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_458fefe7a2c54d79a4644e7168b23ca6_mv2.png	(from https://www.freak.pe/tienda)
12:41:15	1468764/1468764	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:41:14%20GMT	https://www.freak.pe/product-page/amire-top	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/amire-top.html	(from https://www.freak.pe/tienda)
12:41:15	10337/10337	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2017:41:15%20GMT	https://static.wixstatic.com/media/51c67e_c22e8019d1d945d69d1fb80dcde4c62e~mv2.png/v1/fill/w_79,h_84,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_c22e8019d1d945d69d1fb80dcde4c62e~mv2.png	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_c22e8019d1d945d69d1fb80dcde4c62e_mv2.png/v1/fill/w_79,h_84,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_c22e8019d1d945d69d1fb80dcde4c62e_mv2.png	(from https://www.freak.pe/tienda)
12:41:16	9133/9133	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Nov%202022%2017:41:16%20GMT	https://static.wixstatic.com/media/51c67e_29510d5a29bf46eb9d5c7408cf0c677c~mv2.png/v1/fill/w_68,h_80,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_29510d5a29bf46eb9d5c7408cf0c677c~mv2.png	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_29510d5a29bf46eb9d5c7408cf0c677c_mv2.png/v1/fill/w_68,h_80,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_29510d5a29bf46eb9d5c7408cf0c677c_mv2.png	(from https://www.freak.pe/tienda)
12:41:18	6028/6028	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:17%20GMT	https://static.wixstatic.com/media/51c67e_e059460f23ce4a9b85f3cb57f177b81a~mv2.jpg/v1/fill/w_147,h_221,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_e059460f23ce4a9b85f3cb57f177b81a~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_e059460f23ce4a9b85f3cb57f177b81a_mv2.jpg/v1/fill/w_147,h_221,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_e059460f23ce4a9b85f3cb57f177b81a_mv2.jpg	(from https://www.freak.pe/polos)
12:41:18	1462973/1462973	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:41:17%20GMT	https://www.freak.pe/product-page/nio-mesh-set	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/nio-mesh-set.html	(from https://www.freak.pe/polos)
12:41:18	4941/4941	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:18%20GMT	https://static.wixstatic.com/media/51c67e_95c64755b59d40d8b4c3b723df41c3e8~mv2.jpg/v1/fill/w_147,h_221,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_95c64755b59d40d8b4c3b723df41c3e8~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_95c64755b59d40d8b4c3b723df41c3e8_mv2.jpg/v1/fill/w_147,h_221,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_95c64755b59d40d8b4c3b723df41c3e8_mv2.jpg	(from https://www.freak.pe/polos)
12:41:20	3142/3142	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:19%20GMT	https://static.wixstatic.com/media/51c67e_f74be744985244cd905259654c2cf51d~mv2.jpg/v1/fill/w_162,h_158,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_f74be744985244cd905259654c2cf51d~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_f74be744985244cd905259654c2cf51d_mv2.jpg/v1/fill/w_162,h_158,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_f74be744985244cd905259654c2cf51d_mv2.jpg	(from https://www.freak.pe/polos)
12:41:20	1472122/1472122	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:41:19%20GMT	https://www.freak.pe/product-page/esteb-match-duo	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/esteb-match-duo.html	(from https://www.freak.pe/polos)
12:41:20	4923/4923	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:20%20GMT	https://static.wixstatic.com/media/51c67e_d16316b052df46b9927cffba7563f639~mv2.jpeg/v1/fill/w_149,h_186,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_d16316b052df46b9927cffba7563f639~mv2.jpeg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_d16316b052df46b9927cffba7563f639_mv2.jpeg/v1/fill/w_149,h_186,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_d16316b052df46b9927cffba7563f639_mv2.jpg	(from https://www.freak.pe/polos)
12:41:22	4197/4197	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:22%20GMT	https://static.wixstatic.com/media/51c67e_55a72f12ea5840709a8501d6e955518e~mv2.jpg/v1/fill/w_147,h_154,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_55a72f12ea5840709a8501d6e955518e~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_55a72f12ea5840709a8501d6e955518e_mv2.jpg/v1/fill/w_147,h_154,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_55a72f12ea5840709a8501d6e955518e_mv2.jpg	(from https://www.freak.pe/polos)
12:41:22	1466782/1466782	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:41:21%20GMT	https://www.freak.pe/product-page/esteb-tank	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/esteb-tank.html	(from https://www.freak.pe/polos)
12:41:22	1937/1937	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:22%20GMT	https://static.wixstatic.com/media/51c67e_2afb8e8cacc24d549e04a4131c82bae7~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_2afb8e8cacc24d549e04a4131c82bae7~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_2afb8e8cacc24d549e04a4131c82bae7_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_2afb8e8cacc24d549e04a4131c82bae7_mv2.jpg	(from https://www.freak.pe/polos)
12:41:24	3030/3030	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:23%20GMT	https://static.wixstatic.com/media/51c67e_64521edc3199473d97605bcc2b468c96~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_64521edc3199473d97605bcc2b468c96~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_64521edc3199473d97605bcc2b468c96_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_64521edc3199473d97605bcc2b468c96_mv2.jpg	(from https://www.freak.pe/polos)
12:41:24	8211/8211	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:24%20GMT	https://static.wixstatic.com/media/51c67e_754cbb950c174441894581193a7c017f~mv2.jpg/v1/fill/w_158,h_245,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_754cbb950c174441894581193a7c017f~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_754cbb950c174441894581193a7c017f_mv2.jpg/v1/fill/w_158,h_245,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_754cbb950c174441894581193a7c017f_mv2.jpg	(from https://www.freak.pe/polos)
12:41:24	1465638/1465638	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202022%2017:41:23%20GMT	https://www.freak.pe/product-page/marsha-sylvia-tee	C:/My%20Web%20Sites/proyecto_04/www.freak.pe/product-page/marsha-sylvia-tee.html	(from https://www.freak.pe/polos)
12:41:26	3395/3395	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2017:41:26%20GMT	https://static.wixstatic.com/media/51c67e_294bbc78607f47aeb44b2d9924f2be6e~mv2.jpg/v1/fill/w_147,h_166,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_294bbc78607f47aeb44b2d9924f2be6e~mv2.jpg	C:/My%20Web%20Sites/proyecto_04/static.wixstatic.com/media/51c67e_294bbc78607f47aeb44b2d9924f2be6e_mv2.jpg/v1/fill/w_147,h_166,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/51c67e_294bbc78607f47aeb44b2d9924f2be6e_mv2.jpg	(from https://www.freak.pe/polos)
